"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-08-16","   40",",,X","   50",",,X",,,,,,,,,"0.00","T,,X,","0.0",",,X","0.0",",,X",,,"94",",,X","77",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-08-17","   10",",,X","    0",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"94",",,X","69",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-08-18","   50",",,X","   50",",,X",,,,,,,,,"1.31",",,X,","0.0",",,X","0.0",",,X",,,"85",",,X","65",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-08-19","   40",",,X","   50",",,X",,,,,,,,,"0.44",",,X,","0.0",",,X","0.0",",,X",,,"87",",,X","68",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-08-20","   20",",,X","   10",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"93",",,X","68",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-08-21","    0",",,X","    0",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"96",",,X","80",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-08-22","   50",",,X","   50",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"85",",,X","63",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-08-23","   90",",,X","  100",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"72",",,X","61",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-08-24","  100",",,X","  100",",,X",,,,,,,,,"0.15",",,X,","0.0",",,X","0.0",",,X",,,"66",",,X","61",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-08-25","   90",",,X","   80",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"90",",,X","63",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-08-26","  100",",,X","  100",",,X",,,,,,,,,"0.21",",,X,","0.0",",,X","0.0",",,X",,,"79",",,X","62",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-08-27","   80",",,X","  100",",,X",,,,,,,,,"0.05",",,X,","0.0",",,X","0.0",",,X",,,"69",",,X","61",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-08-28","   10",",,X","   30",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"80",",,X","56",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-08-29","   20",",,X","   30",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"83",",,X","63",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-08-30","   20",",,X","   30",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"82",",,X","63",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-08-31","   10",",,X","   10",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"79",",,X","59",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-01","   20",",,X","   10",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"84",",,X","54",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-02","   30",",,X","   60",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"83",",,X","63",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-03","   40",",,X","   60",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"84",",,X","59",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-04","   20",",,X","   10",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"93",",,X","69",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-05","   80",",,X","   90",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"91",",,X","71",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-06","  100",",,X","   90",",,X",,,,,,,,,"0.89",",,X,","0.0",",,X","0.0",",,X",,,"84",",,X","67",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-07","   90",",,X","  100",",,X",,,,,,,,,"0.03",",,X,","0.0",",,X","0.0",",,X",,,"80",",,X","65",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-08","   60",",,X","   80",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"78",",,X","61",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-09","   20",",,X","    0",",,X",,,,,,,,,"0.21",",,X,","0.0",",,X","0.0",",,X",,,"82",",,X","54",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-10","   50",",,X","   50",",,X",,,,,,,,,"0.01",",,X,","0.0",",,X","0.0",",,X",,,"79",",,X","59",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-11","   60",",,X","   50",",,X",,,,,,,,,"0.10",",,X,","0.0",",,X","0.0",",,X",,,"83",",,X","62",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-12","   50",",,X","   90",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"74",",,X","57",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-13","    0",",,X","    0",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"84",",,X","57",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-14","   60",",,X","   80",",,X",,,,,,,,,"1.62",",,X,","0.0",",,X","0.0",",,X",,,"80",",,X","65",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-15","  100",",,X","  100",",,X",,,,,,,,,"0.39",",,X,","0.0",",,X","0.0",",,X",,,"80",",,X","66",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-16","   70",",,X","   90",",,X",,,,,,,,,"0.08",",,X,","0.0",",,X","0.0",",,X",,,"76",",,X","62",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-17","   40",",,X","   70",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"80",",,X","62",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-18","   50",",,X","   70",",,X",,,,,,,,,"0.00","T,,X,","0.0",",,X","0.0",",,X",,,"74",",,X","57",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-19","    0",",,X","    0",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"76",",,X","52",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-20","   20",",,X","   30",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"74",",,X","51",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-21","   40",",,X","   50",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"73",",,X","51",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-22","   30",",,X","   50",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"73",",,X","51",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-23","    0",",,X","    0",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"80",",,X","49",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-24","    0",",,X","    0",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"85",",,X","59",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-25","   10",",,X","   10",",,X",,,,,,,,,"0.00","T,,X,","0.0",",,X","0.0",",,X",,,"82",",,X","59",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-26","   40",",,X","   50",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"86",",,X","66",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-27","   10",",,X","   20",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"83",",,X","64",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-28","   70",",,X","   90",",,X",,,,,,,,,"0.00","T,,X,","0.0",",,X","0.0",",,X",,,"74",",,X","58",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-29","    0",",,X","    0",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"74",",,X","54",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-09-30","   10",",,X","   10",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"78",",,X","51",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-01","   10",",,X","    0",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"83",",,X","52",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-02","   60",",,X","   80",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"71",",,X","43",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-03","    0",",,X","    0",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"65",",,X","36",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-04","   10",",,X","    0",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"78",",,X","46",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-05","   50",",,X","   70",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"72",",,X","57",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-06","   10",",,X","    0",",,X",,,,,,,,,"0.00","T,,X,","0.0",",,X","0.0",",,X",,,"69",",,X","47",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-07","    0",",,X","    0",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"60",",,X","42",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-08","   50",",,X","   80",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"71",",,X","38",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-09","   60",",,X","   80",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"63",",,X","46",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-10","  100",",,X","  100",",,X",,,,,,,,,"0.00","T,,X,","0.0","T,,X","0.0",",,X",,,"46",",,X","40",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-11","   20",",,X","    0",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"56",",,X","33",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-12","   10",",,X","   20",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"70",",,X","37",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-13","   50",",,X","   60",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"74",",,X","46",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-14","   70",",,X","   90",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"73",",,X","55",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-15","   70",",,X","   80",",,X",,,,,,,,,"0.18",",,X,","0.0",",,X","0.0",",,X",,,"77",",,X","52",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-16","   70",",,X","  100",",,X",,,,,,,,,"0.76",",,X,","0.0",",,X","0.0",",,X",,,"64",",,X","48",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-17","    0",",,X","    0",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"66",",,X","41",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-18","   30",",,X","   20",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"74",",,X","47",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-19","   80",",,X","  100",",,X",,,,,,,,,"0.04",",,X,","0.0",",,X","0.0",",,X",,,"53",",,X","40",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-20","   20",",,X","   20",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"49",",,X","33",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-21","   30",",,X","   60",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"52",",,X","30",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-22","    0",",,X","    0",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"67",",,X","46",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-23","   80",",,X","   70",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"64",",,X","42",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-24","   50",",,X","   40",",,X",,,,,,,,,"0.02",",,X,","0.0",",,X","0.0",",,X",,,"61",",,X","38",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-25","   90",",,X","  100",",,X",,,,,,,,,"0.31",",,X,","0.0",",,X","0.0",",,X",,,"52",",,X","35",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-26","   60",",,X","   80",",,X",,,,,,,,,"0.04",",,X,","0.0",",,X","0.0",",,X",,,"57",",,X","46",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-27","    0",",,X","   10",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"58",",,X","39",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-28","   50",",,X","   60",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"64",",,X","34",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-29","   40",",,X","   60",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"75",",,X","48",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-30","   30",",,X","   10",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"82",",,X","47",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-10-31","   90",",,X","  100",",,X",,,,,,,,,"0.57",",,X,","0.0",",,X","0.0",",,X",,,"69",",,X","62",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-01","   80",",,X","   90",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"73",",,X","62",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-02","   80",",,X","  100",",,X",,,,,,,,,"0.00","T,,X,","0.0",",,X","0.0",",,X",,,"76",",,X","63",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-03","   10",",,X","    0",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"79",",,X","61",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-04","    0",",,X","    0",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"74",",,X","52",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-05","   10",",,X","    0",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"59",",,X","41",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-06","   90",",,X","  100",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"61",",,X","47",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-07","   80",",,X","  100",",,X",,,,,,,,,"0.00","T,,X,","0.0",",,X","0.0",",,X",,,"63",",,X","52",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-08","   80",",,X","   70",",,X",,,,,,,,,"0.00","T,,X,","0.0",",,X","0.0",",,X",,,"67",",,X","42",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-09","   40",",,X","   60",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"49",",,X","33",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-10","   10",",,X","   10",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"49",",,X","27",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-11","   10",",,X","   10",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"53",",,X","28",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-12","   40",",,X","   70",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"67",",,X","37",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-13","   60",",,X","  100",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"63",",,X","43",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-14","   60",",,X","   70",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"66",",,X","45",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-15","  100",",,X","  100",",,X",,,,,,,,,"0.40",",,X,","0.0",",,X","0.0",",,X",,,"60",",,X","56",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-16","  100",",,X","  100",",,X",,,,,,,,,"0.23",",,X,","0.0",",,X","0.0",",,X",,,"62",",,X","45",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-17","   80",",,X","  100",",,X",,,,,,,,,"0.02",",,X,","0.0",",,X","0.0",",,X",,,"45",",,X","36",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-18","   30",",,X","   50",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"48",",,X","31",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-19","   10",",,X","   20",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"53",",,X","32",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-20","   10",",,X","   30",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"48",",,X","31",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-21","    0",",,X","    0",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"57",",,X","33",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-22","   40",",,X","   90",",,X",,,,,,,,,"0.00","T,,X,","0.0",",,X","0.0",",,X",,,"59",",,X","44",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-23","   40",",,X","   20",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"60",",,X","36",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-24","  100",",,X","  100",",,X",,,,,,,,,"0.31",",,X,","0.0",",,X","0.0",",,X",,,"47",",,X","38",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-25","  100",",,X","  100",",,X",,,,,,,,,"0.13",",,X,","0.0",",,X","0.0",",,X",,,"44",",,X","38",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-26","  100",",,X","  100",",,X",,,,,,,,,"0.03",",,X,","0.0",",,X","0.0",",,X",,,"40",",,X","38",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-27","  100",",,X","  100",",,X",,,,,,,,,"0.30",",,X,","0.0",",,X","0.0",",,X",,,"40",",,X","37",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-28","  100",",,X","  100",",,X",,,,,,,,,"0.05",",,X,","0.3",",,X","0.0",",,X",,,"39",",,X","33",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-29","  100",",,X","  100",",,X",,,,,,,,,"0.02",",,X,","0.2",",,X","0.0",",,X",,,"38",",,X","33",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-11-30","  100",",,X","  100",",,X",,,,,,,,,"0.00","T,,X,","0.0","T,,X","0.0",",,X",,,"35",",,X","31",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-12-01","   70",",,X","  100",",,X",,,,,,,,,"0.00","T,,X,","0.0","T,,X","0.0",",,X",,,"34",",,X","27",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-12-02","   50",",,X","   60",",,X",,,,,,,,,"0.00","T,,X,","0.0",",,X","0.0",",,X",,,"55",",,X","26",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-12-03","    0",",,X","    0",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"55",",,X","37",",,X",,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","1987-12-04","   40",",,X","   60",",,X",,,,,,,,,"0.00",",,X,","0.0",",,X","0.0",",,X",,,"45",",,X","29",",,X",,,,
